,user_loc,fr_loc,scaled_sci,user_city_id,fr_city_id
3752,ISPARTA,SINOP,8362,39,71
3753,BURDUR,SINOP,8628,20,71
3754,ADANA,SINOP,4263,1,71
3755,MERSIN,SINOP,5013,59,71
3756,HATAY,SINOP,3822,37,71
3757,KAHRAMANMARAS,SINOP,5226,42,71
3758,OSMANIYE,SINOP,7457,65,71
3759,KIRIKKALE,SINOP,8597,49,71
3760,AKSARAY,SINOP,5787,5,71
3761,NIGDE,SINOP,7247,63,71
3762,NEVSEHIR,SINOP,8582,62,71
3763,KIRSEHIR,SINOP,7568,51,71
3764,KAYSERI,SINOP,5299,47,71
3765,SIVAS,SINOP,8431,73,71
3766,YOZGAT,SINOP,10563,81,71
3767,ZONGULDAK,SINOP,14185,82,71
3768,KARABUK,SINOP,29917,43,71
3769,BARTIN,SINOP,18480,13,71
3770,KASTAMONU,SINOP,135249,46,71
3771,CANKIRI,SINOP,21649,23,71
3772,SINOP,SINOP,5836168,71,71
3773,SAMSUN,SINOP,73847,68,71
3774,TOKAT,SINOP,17773,75,71
3775,CORUM,SINOP,24128,24,71
3776,AMASYA,SINOP,29265,6,71
3777,TRABZON,SINOP,18382,76,71
3778,ORDU,SINOP,26610,64,71
3779,GIRESUN,SINOP,17601,34,71
3780,RIZE,SINOP,13347,66,71
3781,ARTVIN,SINOP,17457,10,71
3782,GUMUSHANE,SINOP,13539,35,71
3783,ERZURUM,SINOP,7468,31,71
3784,ERZINCAN,SINOP,10704,30,71
3785,BAYBURT,SINOP,14517,15,71
3786,AGRI,SINOP,9090,4,71
3787,KARS,SINOP,9506,45,71
3788,IGDIR,SINOP,9048,38,71
3789,ARDAHAN,SINOP,9748,9,71
3790,MALATYA,SINOP,5433,56,71
3791,ELAZIG,SINOP,5290,29,71
3792,BINGOL,SINOP,6311,17,71
3793,TUNCELI,SINOP,11386,77,71
3794,VAN,SINOP,5993,79,71
3795,MUS,SINOP,6041,61,71
3796,BITLIS,SINOP,6115,18,71
3797,HAKKARI,SINOP,7565,36,71
3798,GAZIANTEP,SINOP,3488,33,71
3799,ADIYAMAN,SINOP,5687,2,71
3800,KILIS,SINOP,3488,48,71
3801,SANLIURFA,SINOP,4266,69,71
3802,DIYARBAKIR,SINOP,4881,26,71
3803,MARDIN,SINOP,4435,58,71
3804,BATMAN,SINOP,4990,14,71
3805,SIRNAK,SINOP,6163,72,71
3806,SIIRT,SINOP,5213,70,71
3807,ISTANBUL,SAMSUN,12764,40,68
3808,TEKIRDAG,SAMSUN,18888,74,68
3809,EDIRNE,SAMSUN,7926,28,68
3810,KIRKLARELI,SAMSUN,9165,50,68
3811,BALIKESIR,SAMSUN,7431,12,68
3812,CANAKKALE,SAMSUN,8244,22,68
3813,IZMIR,SAMSUN,6905,41,68
3814,AYDIN,SAMSUN,7273,11,68
3815,DENIZLI,SAMSUN,5674,25,68
3816,MUGLA,SAMSUN,9136,60,68
3817,MANISA,SAMSUN,5540,57,68
3818,AFYONKARAHISAR,SAMSUN,6647,3,68
3819,KUTAHYA,SAMSUN,6609,55,68
3820,USAK,SAMSUN,5601,78,68
3821,BURSA,SAMSUN,12349,21,68
3822,ESKISEHIR,SAMSUN,8916,32,68
3823,BILECIK,SAMSUN,8839,16,68
3824,KOCAELI,SAMSUN,13394,53,68
3825,SAKARYA,SAMSUN,9689,67,68
3826,DUZCE,SAMSUN,9440,27,68
3827,BOLU,SAMSUN,8329,19,68
3828,YALOVA,SAMSUN,12002,80,68
3829,ANKARA,SAMSUN,12335,7,68
3830,KONYA,SAMSUN,6614,54,68
3831,KARAMAN,SAMSUN,5294,44,68
3832,ANTALYA,SAMSUN,7811,8,68
3833,ISPARTA,SAMSUN,6557,39,68
3834,BURDUR,SAMSUN,6382,20,68
3835,ADANA,SAMSUN,4677,1,68
3836,MERSIN,SAMSUN,5322,59,68
3837,HATAY,SAMSUN,4346,37,68
3838,KAHRAMANMARAS,SAMSUN,5511,42,68
3839,OSMANIYE,SAMSUN,5938,65,68
3840,KIRIKKALE,SAMSUN,11780,49,68
3841,AKSARAY,SAMSUN,6733,5,68
3842,NIGDE,SAMSUN,7841,63,68
3843,NEVSEHIR,SAMSUN,7843,62,68
3844,KIRSEHIR,SAMSUN,7851,51,68
3845,KAYSERI,SAMSUN,6254,47,68
3846,SIVAS,SAMSUN,11255,73,68
3847,YOZGAT,SAMSUN,11957,81,68
3848,ZONGULDAK,SAMSUN,10387,82,68
3849,KARABUK,SAMSUN,11209,43,68
3850,BARTIN,SAMSUN,10603,13,68
3851,KASTAMONU,SAMSUN,23349,46,68
3852,CANKIRI,SAMSUN,14089,23,68
3853,SINOP,SAMSUN,73847,71,68
3854,SAMSUN,SAMSUN,908451,68,68
3855,TOKAT,SAMSUN,34037,75,68
3856,CORUM,SAMSUN,23592,24,68
3857,AMASYA,SAMSUN,86658,6,68
3858,TRABZON,SAMSUN,38351,76,68
3859,ORDU,SAMSUN,68870,64,68
3860,GIRESUN,SAMSUN,29594,34,68
3861,RIZE,SAMSUN,31612,66,68
3862,ARTVIN,SAMSUN,41745,10,68
3863,GUMUSHANE,SAMSUN,29238,35,68
3864,ERZURUM,SAMSUN,9596,31,68
3865,ERZINCAN,SAMSUN,11611,30,68
3866,BAYBURT,SAMSUN,23112,15,68
3867,AGRI,SAMSUN,10958,4,68
3868,KARS,SAMSUN,10167,45,68
3869,IGDIR,SAMSUN,9463,38,68
3870,ARDAHAN,SAMSUN,12312,9,68
3871,MALATYA,SAMSUN,5703,56,68
3872,ELAZIG,SAMSUN,6299,29,68
3873,BINGOL,SAMSUN,6225,17,68
3874,TUNCELI,SAMSUN,10042,77,68
3875,VAN,SAMSUN,6458,79,68
3876,MUS,SAMSUN,6558,61,68
3877,BITLIS,SAMSUN,6282,18,68
3878,HAKKARI,SAMSUN,7543,36,68
3879,GAZIANTEP,SAMSUN,4150,33,68
3880,ADIYAMAN,SAMSUN,6068,2,68
3881,KILIS,SAMSUN,4488,48,68
3882,SANLIURFA,SAMSUN,5316,69,68
3883,DIYARBAKIR,SAMSUN,4795,26,68
3884,MARDIN,SAMSUN,4694,58,68
3885,BATMAN,SAMSUN,4352,14,68
3886,SIRNAK,SAMSUN,6199,72,68
3887,SIIRT,SAMSUN,5756,70,68
3888,ISTANBUL,TOKAT,20462,40,75
3889,TEKIRDAG,TOKAT,26486,74,75
3890,EDIRNE,TOKAT,9706,28,75
3891,KIRKLARELI,TOKAT,9516,50,75
3892,BALIKESIR,TOKAT,8547,12,75
3893,CANAKKALE,TOKAT,8004,22,75
3894,IZMIR,TOKAT,9755,41,75
3895,AYDIN,TOKAT,8034,11,75
3896,DENIZLI,TOKAT,6336,25,75
3897,MUGLA,TOKAT,10068,60,75
3898,MANISA,TOKAT,7064,57,75
3899,AFYONKARAHISAR,TOKAT,8114,3,75
3900,KUTAHYA,TOKAT,7134,55,75
3901,USAK,TOKAT,6998,78,75
3902,BURSA,TOKAT,9730,21,75
3903,ESKISEHIR,TOKAT,7821,32,75
3904,BILECIK,TOKAT,8981,16,75
3905,KOCAELI,TOKAT,18831,53,75
3906,SAKARYA,TOKAT,9469,67,75
3907,DUZCE,TOKAT,8236,27,75
3908,BOLU,TOKAT,8320,19,75
3909,YALOVA,TOKAT,11311,80,75
3910,ANKARA,TOKAT,15826,7,75
3911,KONYA,TOKAT,8788,54,75
3912,KARAMAN,TOKAT,7693,44,75
3913,ANTALYA,TOKAT,10209,8,75
3914,ISPARTA,TOKAT,7375,39,75
3915,BURDUR,TOKAT,8025,20,75
3916,ADANA,TOKAT,5751,1,75
3917,MERSIN,TOKAT,6164,59,75
3918,HATAY,TOKAT,5242,37,75
3919,KAHRAMANMARAS,TOKAT,7516,42,75
3920,OSMANIYE,TOKAT,8245,65,75
3921,KIRIKKALE,TOKAT,13999,49,75
3922,AKSARAY,TOKAT,9057,5,75
3923,NIGDE,TOKAT,10053,63,75
3924,NEVSEHIR,TOKAT,11686,62,75
3925,KIRSEHIR,TOKAT,12181,51,75
3926,KAYSERI,TOKAT,11039,47,75
3927,SIVAS,TOKAT,51439,73,75
3928,YOZGAT,TOKAT,35163,81,75
3929,ZONGULDAK,TOKAT,6897,82,75
3930,KARABUK,TOKAT,8515,43,75
3931,BARTIN,TOKAT,7885,13,75
3932,KASTAMONU,TOKAT,13266,46,75
3933,CANKIRI,TOKAT,13305,23,75
3934,SINOP,TOKAT,17773,71,75
3935,SAMSUN,TOKAT,34037,68,75
3936,TOKAT,TOKAT,2861437,75,75
3937,CORUM,TOKAT,23238,24,75
3938,AMASYA,TOKAT,102995,6,75
3939,TRABZON,TOKAT,10429,76,75
3940,ORDU,TOKAT,29531,64,75
3941,GIRESUN,TOKAT,12108,34,75
3942,RIZE,TOKAT,9370,66,75
3943,ARTVIN,TOKAT,12525,10,75
3944,GUMUSHANE,TOKAT,17291,35,75
3945,ERZURUM,TOKAT,11901,31,75
3946,ERZINCAN,TOKAT,18088,30,75
3947,BAYBURT,TOKAT,16474,15,75
3948,AGRI,TOKAT,14343,4,75
3949,KARS,TOKAT,15067,45,75
3950,IGDIR,TOKAT,96955,38,75
3951,ARDAHAN,TOKAT,13858,9,75
3952,MALATYA,TOKAT,8464,56,75
3953,ELAZIG,TOKAT,8467,29,75
3954,BINGOL,TOKAT,8768,17,75
3955,TUNCELI,TOKAT,18611,77,75
3956,VAN,TOKAT,8387,79,75
3957,MUS,TOKAT,10360,61,75
3958,BITLIS,TOKAT,9046,18,75
3959,HAKKARI,TOKAT,11447,36,75
3960,GAZIANTEP,TOKAT,4950,33,75
3961,ADIYAMAN,TOKAT,8534,2,75
3962,KILIS,TOKAT,5186,48,75
3963,SANLIURFA,TOKAT,7076,69,75
3964,DIYARBAKIR,TOKAT,6242,26,75
3965,MARDIN,TOKAT,6325,58,75
3966,BATMAN,TOKAT,5328,14,75
3967,SIRNAK,TOKAT,8839,72,75
3968,SIIRT,TOKAT,7274,70,75
3969,ISTANBUL,CORUM,9010,40,24
3970,TEKIRDAG,CORUM,7593,74,24
3971,EDIRNE,CORUM,6789,28,24
3972,KIRKLARELI,CORUM,6197,50,24
3973,BALIKESIR,CORUM,7719,12,24
3974,CANAKKALE,CORUM,7359,22,24
3975,IZMIR,CORUM,9246,41,24
3976,AYDIN,CORUM,9780,11,24
3977,DENIZLI,CORUM,5850,25,24
3978,MUGLA,CORUM,10117,60,24
3979,MANISA,CORUM,6665,57,24
3980,AFYONKARAHISAR,CORUM,7812,3,24
3981,KUTAHYA,CORUM,6605,55,24
3982,USAK,CORUM,5509,78,24
3983,BURSA,CORUM,7115,21,24
3984,ESKISEHIR,CORUM,9263,32,24
3985,BILECIK,CORUM,7979,16,24
3986,KOCAELI,CORUM,8588,53,24
3987,SAKARYA,CORUM,7888,67,24
3988,DUZCE,CORUM,7874,27,24
3989,BOLU,CORUM,17999,19,24
3990,YALOVA,CORUM,7953,80,24
3991,ANKARA,CORUM,37031,7,24
3992,KONYA,CORUM,8161,54,24
3993,KARAMAN,CORUM,6878,44,24
3994,ANTALYA,CORUM,11060,8,24
3995,ISPARTA,CORUM,7349,39,24
3996,BURDUR,CORUM,7802,20,24
3997,ADANA,CORUM,5348,1,24
3998,MERSIN,CORUM,6031,59,24
3999,HATAY,CORUM,4552,37,24
4000,KAHRAMANMARAS,CORUM,5833,42,24
4001,OSMANIYE,CORUM,6561,65,24
4002,KIRIKKALE,CORUM,32143,49,24
4003,AKSARAY,CORUM,8402,5,24
4004,NIGDE,CORUM,10344,63,24
4005,NEVSEHIR,CORUM,11160,62,24
4006,KIRSEHIR,CORUM,13717,51,24
4007,KAYSERI,CORUM,8158,47,24
4008,SIVAS,CORUM,11110,73,24
4009,YOZGAT,CORUM,58995,81,24
4010,ZONGULDAK,CORUM,7276,82,24
4011,KARABUK,CORUM,9872,43,24
4012,BARTIN,CORUM,8830,13,24
4013,KASTAMONU,CORUM,29106,46,24
4014,CANKIRI,CORUM,34930,23,24
4015,SINOP,CORUM,24128,71,24
4016,SAMSUN,CORUM,23592,68,24
4017,TOKAT,CORUM,23238,75,24
4018,CORUM,CORUM,2356270,24,24
4019,AMASYA,CORUM,98928,6,24
4020,TRABZON,CORUM,8725,76,24
4021,ORDU,CORUM,11571,64,24
4022,GIRESUN,CORUM,9152,34,24
4023,RIZE,CORUM,8416,66,24
4024,ARTVIN,CORUM,9316,10,24
4025,GUMUSHANE,CORUM,10221,35,24
4026,ERZURUM,CORUM,7759,31,24
4027,ERZINCAN,CORUM,10469,30,24
4028,BAYBURT,CORUM,12697,15,24
4029,AGRI,CORUM,9489,4,24
4030,KARS,CORUM,9429,45,24
4031,IGDIR,CORUM,10448,38,24
4032,ARDAHAN,CORUM,10715,9,24
4033,MALATYA,CORUM,5851,56,24
4034,ELAZIG,CORUM,6753,29,24
4035,BINGOL,CORUM,6764,17,24
4036,TUNCELI,CORUM,14533,77,24
4037,VAN,CORUM,6766,79,24
4038,MUS,CORUM,7015,61,24
4039,BITLIS,CORUM,7277,18,24
4040,HAKKARI,CORUM,8142,36,24
4041,GAZIANTEP,CORUM,4342,33,24
4042,ADIYAMAN,CORUM,6362,2,24
4043,KILIS,CORUM,4331,48,24
4044,SANLIURFA,CORUM,9565,69,24
4045,DIYARBAKIR,CORUM,5228,26,24
4046,MARDIN,CORUM,6257,58,24
4047,BATMAN,CORUM,4397,14,24
4048,SIRNAK,CORUM,6790,72,24
4049,SIIRT,CORUM,5908,70,24
4050,ISTANBUL,AMASYA,15071,40,6
4051,TEKIRDAG,AMASYA,15988,74,6
4052,EDIRNE,AMASYA,9000,28,6
4053,KIRKLARELI,AMASYA,8629,50,6
4054,BALIKESIR,AMASYA,10361,12,6
4055,CANAKKALE,AMASYA,9057,22,6
4056,IZMIR,AMASYA,10156,41,6
4057,AYDIN,AMASYA,9273,11,6
4058,DENIZLI,AMASYA,6994,25,6
4059,MUGLA,AMASYA,11188,60,6
4060,MANISA,AMASYA,7364,57,6
4061,AFYONKARAHISAR,AMASYA,8761,3,6
4062,KUTAHYA,AMASYA,8609,55,6
4063,USAK,AMASYA,6324,78,6
4064,BURSA,AMASYA,9829,21,6
4065,ESKISEHIR,AMASYA,12390,32,6
4066,BILECIK,AMASYA,9377,16,6
4067,KOCAELI,AMASYA,14218,53,6
4068,SAKARYA,AMASYA,8426,67,6
4069,DUZCE,AMASYA,8647,27,6
4070,BOLU,AMASYA,10540,19,6
4071,YALOVA,AMASYA,10351,80,6
4072,ANKARA,AMASYA,19520,7,6
4073,KONYA,AMASYA,9096,54,6
4074,KARAMAN,AMASYA,7304,44,6
4075,ANTALYA,AMASYA,10951,8,6
4076,ISPARTA,AMASYA,7974,39,6
4077,BURDUR,AMASYA,8321,20,6
4078,ADANA,AMASYA,5702,1,6
4079,MERSIN,AMASYA,6103,59,6
4080,HATAY,AMASYA,5354,37,6
4081,KAHRAMANMARAS,AMASYA,6711,42,6
4082,OSMANIYE,AMASYA,7464,65,6
4083,KIRIKKALE,AMASYA,15280,49,6
4084,AKSARAY,AMASYA,8700,5,6
4085,NIGDE,AMASYA,11722,63,6
4086,NEVSEHIR,AMASYA,11079,62,6
4087,KIRSEHIR,AMASYA,12052,51,6
4088,KAYSERI,AMASYA,8371,47,6
4089,SIVAS,AMASYA,19277,73,6
4090,YOZGAT,AMASYA,22078,81,6
4091,ZONGULDAK,AMASYA,7749,82,6
4092,KARABUK,AMASYA,10101,43,6
4093,BARTIN,AMASYA,9667,13,6
4094,KASTAMONU,AMASYA,20631,46,6
4095,CANKIRI,AMASYA,15918,23,6
4096,SINOP,AMASYA,29265,71,6
4097,SAMSUN,AMASYA,86658,68,6
4098,TOKAT,AMASYA,102995,75,6
4099,CORUM,AMASYA,98928,24,6
4100,AMASYA,AMASYA,4825434,6,6
4101,TRABZON,AMASYA,13692,76,6
4102,ORDU,AMASYA,19910,64,6
4103,GIRESUN,AMASYA,14637,34,6
4104,RIZE,AMASYA,9389,66,6
4105,ARTVIN,AMASYA,16720,10,6
4106,GUMUSHANE,AMASYA,15898,35,6
4107,ERZURUM,AMASYA,10897,31,6
4108,ERZINCAN,AMASYA,16817,30,6
4109,BAYBURT,AMASYA,14976,15,6
4110,AGRI,AMASYA,14171,4,6
4111,KARS,AMASYA,14952,45,6
4112,IGDIR,AMASYA,15113,38,6
4113,ARDAHAN,AMASYA,12819,9,6
4114,MALATYA,AMASYA,7794,56,6
4115,ELAZIG,AMASYA,7981,29,6
4116,BINGOL,AMASYA,8722,17,6
4117,TUNCELI,AMASYA,18363,77,6
4118,VAN,AMASYA,7943,79,6
4119,MUS,AMASYA,7602,61,6
4120,BITLIS,AMASYA,8588,18,6
4121,HAKKARI,AMASYA,11705,36,6
4122,GAZIANTEP,AMASYA,4372,33,6
4123,ADIYAMAN,AMASYA,7632,2,6
4124,KILIS,AMASYA,5841,48,6
4125,SANLIURFA,AMASYA,7888,69,6
4126,DIYARBAKIR,AMASYA,5643,26,6
4127,MARDIN,AMASYA,6102,58,6
4128,BATMAN,AMASYA,5282,14,6
4129,SIRNAK,AMASYA,8211,72,6
4130,SIIRT,AMASYA,6523,70,6
4131,ISTANBUL,TRABZON,15497,40,76
4132,TEKIRDAG,TRABZON,10848,74,76
4133,EDIRNE,TRABZON,7827,28,76
4134,KIRKLARELI,TRABZON,8999,50,76
4135,BALIKESIR,TRABZON,10186,12,76
4136,CANAKKALE,TRABZON,9812,22,76
4137,IZMIR,TRABZON,7121,41,76
4138,AYDIN,TRABZON,7318,11,76
4139,DENIZLI,TRABZON,5451,25,76
4140,MUGLA,TRABZON,9417,60,76
4141,MANISA,TRABZON,6408,57,76
4142,AFYONKARAHISAR,TRABZON,5856,3,76
4143,KUTAHYA,TRABZON,6574,55,76
4144,USAK,TRABZON,5479,78,76
4145,BURSA,TRABZON,13842,21,76
4146,ESKISEHIR,TRABZON,7090,32,76
4147,BILECIK,TRABZON,9576,16,76
4148,KOCAELI,TRABZON,24368,53,76
4149,SAKARYA,TRABZON,27056,67,76
4150,DUZCE,TRABZON,20592,27,76
4151,BOLU,TRABZON,9668,19,76
4152,YALOVA,TRABZON,20159,80,76
4153,ANKARA,TRABZON,11886,7,76
4154,KONYA,TRABZON,6252,54,76
4155,KARAMAN,TRABZON,5558,44,76
4156,ANTALYA,TRABZON,8022,8,76
4157,ISPARTA,TRABZON,6231,39,76
4158,BURDUR,TRABZON,6154,20,76
4159,ADANA,TRABZON,4616,1,76
4160,MERSIN,TRABZON,6210,59,76
4161,HATAY,TRABZON,4955,37,76
4162,KAHRAMANMARAS,TRABZON,5540,42,76
4163,OSMANIYE,TRABZON,6070,65,76
4164,KIRIKKALE,TRABZON,8846,49,76
4165,AKSARAY,TRABZON,6323,5,76
4166,NIGDE,TRABZON,6215,63,76
4167,NEVSEHIR,TRABZON,7574,62,76
4168,KIRSEHIR,TRABZON,6531,51,76
4169,KAYSERI,TRABZON,6011,47,76
4170,SIVAS,TRABZON,8684,73,76
4171,YOZGAT,TRABZON,8154,81,76
4172,ZONGULDAK,TRABZON,22102,82,76
4173,KARABUK,TRABZON,10859,43,76
4174,BARTIN,TRABZON,11593,13,76
4175,KASTAMONU,TRABZON,11367,46,76
4176,CANKIRI,TRABZON,7932,23,76
4177,SINOP,TRABZON,18382,71,76
4178,SAMSUN,TRABZON,38351,68,76
4179,TOKAT,TRABZON,10429,75,76
4180,CORUM,TRABZON,8725,24,76
4181,AMASYA,TRABZON,13692,6,76
4182,TRABZON,TRABZON,1724889,76,76
4183,ORDU,TRABZON,27441,64,76
4184,GIRESUN,TRABZON,69031,34,76
4185,RIZE,TRABZON,91309,66,76
4186,ARTVIN,TRABZON,72905,10,76
4187,GUMUSHANE,TRABZON,208144,35,76
4188,ERZURUM,TRABZON,20466,31,76
4189,ERZINCAN,TRABZON,24543,30,76
4190,BAYBURT,TRABZON,115291,15,76
4191,AGRI,TRABZON,20347,4,76
4192,KARS,TRABZON,13519,45,76
4193,IGDIR,TRABZON,13863,38,76
4194,ARDAHAN,TRABZON,18817,9,76
4195,MALATYA,TRABZON,5883,56,76
4196,ELAZIG,TRABZON,7134,29,76
4197,BINGOL,TRABZON,7474,17,76
4198,TUNCELI,TRABZON,11144,77,76
4199,VAN,TRABZON,7988,79,76
4200,MUS,TRABZON,7211,61,76
4201,BITLIS,TRABZON,7378,18,76
4202,HAKKARI,TRABZON,7864,36,76
4203,GAZIANTEP,TRABZON,4067,33,76
4204,ADIYAMAN,TRABZON,5493,2,76
4205,KILIS,TRABZON,4319,48,76
4206,SANLIURFA,TRABZON,5150,69,76
4207,DIYARBAKIR,TRABZON,4255,26,76
4208,MARDIN,TRABZON,4515,58,76
4209,BATMAN,TRABZON,4094,14,76
4210,SIRNAK,TRABZON,5895,72,76
4211,SIIRT,TRABZON,5323,70,76
4212,ISTANBUL,ORDU,20123,40,64
4213,TEKIRDAG,ORDU,19721,74,64
4214,EDIRNE,ORDU,11907,28,64
4215,KIRKLARELI,ORDU,11834,50,64
4216,BALIKESIR,ORDU,7793,12,64
4217,CANAKKALE,ORDU,10822,22,64
4218,IZMIR,ORDU,7943,41,64
4219,AYDIN,ORDU,7142,11,64
4220,DENIZLI,ORDU,5713,25,64
4221,MUGLA,ORDU,12158,60,64
4222,MANISA,ORDU,7004,57,64
4223,AFYONKARAHISAR,ORDU,6355,3,64
4224,KUTAHYA,ORDU,6270,55,64
4225,USAK,ORDU,5833,78,64
4226,BURSA,ORDU,7638,21,64
4227,ESKISEHIR,ORDU,7553,32,64
4228,BILECIK,ORDU,9165,16,64
4229,KOCAELI,ORDU,18915,53,64
4230,SAKARYA,ORDU,14186,67,64
4231,DUZCE,ORDU,12170,27,64
4232,BOLU,ORDU,9721,19,64
4233,YALOVA,ORDU,13799,80,64
4234,ANKARA,ORDU,12402,7,64
4235,KONYA,ORDU,6327,54,64
4236,KARAMAN,ORDU,5745,44,64
4237,ANTALYA,ORDU,8448,8,64
4238,ISPARTA,ORDU,6263,39,64
4239,BURDUR,ORDU,6524,20,64
4240,ADANA,ORDU,4189,1,64
4241,MERSIN,ORDU,5004,59,64
4242,HATAY,ORDU,3711,37,64
4243,KAHRAMANMARAS,ORDU,5166,42,64
4244,OSMANIYE,ORDU,6204,65,64
4245,KIRIKKALE,ORDU,8803,49,64
4246,AKSARAY,ORDU,5614,5,64
4247,NIGDE,ORDU,6526,63,64
4248,NEVSEHIR,ORDU,9199,62,64
4249,KIRSEHIR,ORDU,6738,51,64
4250,KAYSERI,ORDU,7321,47,64
4251,SIVAS,ORDU,13722,73,64
4252,YOZGAT,ORDU,8983,81,64
4253,ZONGULDAK,ORDU,11197,82,64
4254,KARABUK,ORDU,9116,43,64
4255,BARTIN,ORDU,10750,13,64
4256,KASTAMONU,ORDU,13184,46,64
4257,CANKIRI,ORDU,11576,23,64
4258,SINOP,ORDU,26610,71,64
4259,SAMSUN,ORDU,68870,68,64
4260,TOKAT,ORDU,29531,75,64
4261,CORUM,ORDU,11571,24,64
4262,AMASYA,ORDU,19910,6,64
4263,TRABZON,ORDU,27441,76,64
4264,ORDU,ORDU,2242799,64,64
4265,GIRESUN,ORDU,93841,34,64
4266,RIZE,ORDU,32959,66,64
4267,ARTVIN,ORDU,26751,10,64
4268,GUMUSHANE,ORDU,25924,35,64
4269,ERZURUM,ORDU,10354,31,64
4270,ERZINCAN,ORDU,11668,30,64
4271,BAYBURT,ORDU,18723,15,64
4272,AGRI,ORDU,10831,4,64
4273,KARS,ORDU,11484,45,64
4274,IGDIR,ORDU,9749,38,64
4275,ARDAHAN,ORDU,12309,9,64
4276,MALATYA,ORDU,5550,56,64
4277,ELAZIG,ORDU,5843,29,64
4278,BINGOL,ORDU,7596,17,64
4279,TUNCELI,ORDU,13170,77,64
4280,VAN,ORDU,7177,79,64
4281,MUS,ORDU,7706,61,64
4282,BITLIS,ORDU,6711,18,64
4283,HAKKARI,ORDU,8943,36,64
4284,GAZIANTEP,ORDU,3657,33,64
4285,ADIYAMAN,ORDU,5160,2,64
4286,KILIS,ORDU,3848,48,64
4287,SANLIURFA,ORDU,4630,69,64
4288,DIYARBAKIR,ORDU,4453,26,64
4289,MARDIN,ORDU,4344,58,64
4290,BATMAN,ORDU,4243,14,64
4291,SIRNAK,ORDU,6559,72,64
4292,SIIRT,ORDU,6640,70,64
4293,ISTANBUL,GIRESUN,21690,40,34
4294,TEKIRDAG,GIRESUN,10938,74,34
4295,EDIRNE,GIRESUN,7139,28,34
4296,KIRKLARELI,GIRESUN,8858,50,34
4297,BALIKESIR,GIRESUN,7336,12,34
4298,CANAKKALE,GIRESUN,8730,22,34
4299,IZMIR,GIRESUN,6454,41,34
4300,AYDIN,GIRESUN,6566,11,34
4301,DENIZLI,GIRESUN,5216,25,34
4302,MUGLA,GIRESUN,8901,60,34
4303,MANISA,GIRESUN,5458,57,34
4304,AFYONKARAHISAR,GIRESUN,6045,3,34
4305,KUTAHYA,GIRESUN,6180,55,34
4306,USAK,GIRESUN,5216,78,34
4307,BURSA,GIRESUN,21189,21,34
4308,ESKISEHIR,GIRESUN,6294,32,34
4309,BILECIK,GIRESUN,8288,16,34
4310,KOCAELI,GIRESUN,36156,53,34
4311,SAKARYA,GIRESUN,19306,67,34
4312,DUZCE,GIRESUN,19079,27,34
4313,BOLU,GIRESUN,8609,19,34
4314,YALOVA,GIRESUN,23684,80,34
4315,ANKARA,GIRESUN,10337,7,34
4316,KONYA,GIRESUN,6206,54,34
4317,KARAMAN,GIRESUN,5927,44,34
4318,ANTALYA,GIRESUN,7695,8,34
4319,ISPARTA,GIRESUN,5980,39,34
4320,BURDUR,GIRESUN,6573,20,34
4321,ADANA,GIRESUN,4427,1,34
4322,MERSIN,GIRESUN,4974,59,34
4323,HATAY,GIRESUN,4115,37,34
4324,KAHRAMANMARAS,GIRESUN,5045,42,34
4325,OSMANIYE,GIRESUN,6008,65,34
4326,KIRIKKALE,GIRESUN,7363,49,34
4327,AKSARAY,GIRESUN,5816,5,34
4328,NIGDE,GIRESUN,6940,63,34
4329,NEVSEHIR,GIRESUN,7190,62,34
4330,KIRSEHIR,GIRESUN,5662,51,34
4331,KAYSERI,GIRESUN,5536,47,34
4332,SIVAS,GIRESUN,15622,73,34
4333,YOZGAT,GIRESUN,8123,81,34
4334,ZONGULDAK,GIRESUN,13474,82,34
4335,KARABUK,GIRESUN,8498,43,34
4336,BARTIN,GIRESUN,10506,13,34
4337,KASTAMONU,GIRESUN,11048,46,34
4338,CANKIRI,GIRESUN,8126,23,34
4339,SINOP,GIRESUN,17601,71,34
4340,SAMSUN,GIRESUN,29594,68,34
4341,TOKAT,GIRESUN,12108,75,34
4342,CORUM,GIRESUN,9152,24,34
4343,AMASYA,GIRESUN,14637,6,34
4344,TRABZON,GIRESUN,69031,76,34
4345,ORDU,GIRESUN,93841,64,34
4346,GIRESUN,GIRESUN,3509942,34,34
4347,RIZE,GIRESUN,31995,66,34
4348,ARTVIN,GIRESUN,27879,10,34
4349,GUMUSHANE,GIRESUN,106099,35,34
4350,ERZURUM,GIRESUN,13032,31,34
4351,ERZINCAN,GIRESUN,15459,30,34
4352,BAYBURT,GIRESUN,35661,15,34
4353,AGRI,GIRESUN,15707,4,34
4354,KARS,GIRESUN,13295,45,34
4355,IGDIR,GIRESUN,11005,38,34
4356,ARDAHAN,GIRESUN,18322,9,34
4357,MALATYA,GIRESUN,5784,56,34
4358,ELAZIG,GIRESUN,6526,29,34
4359,BINGOL,GIRESUN,6271,17,34
4360,TUNCELI,GIRESUN,13428,77,34
4361,VAN,GIRESUN,7669,79,34
4362,MUS,GIRESUN,7470,61,34
4363,BITLIS,GIRESUN,6865,18,34
4364,HAKKARI,GIRESUN,7235,36,34
4365,GAZIANTEP,GIRESUN,3642,33,34
4366,ADIYAMAN,GIRESUN,6718,2,34
